taxonId,treeId,location,startTime,endTime
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21300000,ChinaHubei,2020.1095511577396,2019.9488332034985
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21400000,Brazil,2020.1584699453551,2020.1572922226069
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21400000,Italy,2020.1572922226069,2020.0606907264626
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21400000,ChinaHubei,2020.0606907264626,2019.9421990433914
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21500000,Brazil,2020.1584699453551,2020.1563755329857
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21500000,Italy,2020.1563755329857,2020.152970176392
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21500000,Switzerland,2020.152970176392,2020.0975366890773
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21500000,ChinaHubei,2020.0975366890773,2019.956920456168
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21600000,Brazil,2020.1584699453551,2020.1562323338057
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21600000,Italy,2020.1562323338057,2020.067191584846
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21600000,ChinaHubei,2020.067191584846,2019.919463346762
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21700000,Brazil,2020.1584699453551,2020.158410448323
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21700000,Italy,2020.158410448323,2020.0698326035335
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21700000,ChinaHubei,2020.0698326035335,2019.9575862463703
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21800000,Brazil,2020.1584699453551,2020.157059681916
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21800000,Italy,2020.157059681916,2020.0731229489063
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21800000,ChinaBeijing,2020.0731229489063,2020.064656405464
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21800000,ChinaHubei,2020.064656405464,2019.9569151986584
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21900000,Brazil,2020.1584699453551,2020.155755541391
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21900000,Italy,2020.155755541391,2020.1317329207823
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21900000,Switzerland,2020.1317329207823,2020.12058215348
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,21900000,ChinaHubei,2020.12058215348,2019.943151100872
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22000000,Brazil,2020.1584699453551,2020.1571917041115
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22000000,Italy,2020.1571917041115,2020.1160694631096
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22000000,UK,2020.1160694631096,2020.1017387793129
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22000000,ChinaHongKong,2020.1017387793129,2020.0897621435822
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22000000,ChinaHubei,2020.0897621435822,2019.9098753127564
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22100000,Brazil,2020.1584699453551,2020.1572691149722
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22100000,Italy,2020.1572691149722,2020.1061376688406
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22100000,ChinaHubei,2020.1061376688406,2019.9458006759692
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22200000,Brazil,2020.1584699453551,2020.156650739628
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22200000,Italy,2020.156650739628,2020.1188023713269
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22200000,UK,2020.1188023713269,2020.1019190387055
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22200000,ChinaHubei,2020.1019190387055,2019.9298576861386
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22300000,Brazil,2020.1584699453551,2020.1566761840847
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22300000,Italy,2020.1566761840847,2020.0700382696712
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22300000,ChinaHubei,2020.0700382696712,2019.9599308655934
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22400000,Brazil,2020.1584699453551,2020.157618988532
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22400000,Italy,2020.157618988532,2020.1446362575973
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22400000,Switzerland,2020.1446362575973,2020.095276512684
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22400000,ChinaHubei,2020.095276512684,2019.9513766236496
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22500000,Brazil,2020.1584699453551,2020.1563751728638
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22500000,Italy,2020.1563751728638,2020.1383912795093
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22500000,Switzerland,2020.1383912795093,2020.0992838353864
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22500000,ChinaHubei,2020.0992838353864,2019.9401802180053
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22600000,Brazil,2020.1584699453551,2020.1561071389851
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22600000,Italy,2020.1561071389851,2020.1384233975252
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22600000,Taiwan,2020.1384233975252,2020.1310161188323
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22600000,ChinaHubei,2020.1310161188323,2019.9311892624423
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22700000,Brazil,2020.1584699453551,2020.1568810453382
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22700000,Italy,2020.1568810453382,2020.126337861343
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22700000,ChinaHubei,2020.126337861343,2019.9433756135268
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22800000,Brazil,2020.1584699453551,2020.15662683733
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22800000,Italy,2020.15662683733,2020.1159555667232
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22800000,ChinaHubei,2020.1159555667232,2019.9363160377784
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22900000,Brazil,2020.1584699453551,2020.156894007879
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22900000,Italy,2020.156894007879,2020.0701394451723
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,22900000,ChinaHubei,2020.0701394451723,2019.937348819893
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23000000,Brazil,2020.1584699453551,2020.1581476155293
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23000000,Italy,2020.1581476155293,2020.1053508397777
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23000000,Australia,2020.1053508397777,2020.0995942438117
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23000000,ChinaHubei,2020.0995942438117,2019.9426167677818
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23100000,Brazil,2020.1584699453551,2020.1563549806588
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23100000,Italy,2020.1563549806588,2020.0655499141997
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23100000,ChinaHubei,2020.0655499141997,2019.9215330080574
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23200000,Brazil,2020.1584699453551,2020.157137535106
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23200000,Italy,2020.157137535106,2020.141432138873
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23200000,Switzerland,2020.141432138873,2020.122250426979
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23200000,ChinaHubei,2020.122250426979,2019.9446038195103
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23300000,Brazil,2020.1584699453551,2020.1559690960157
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23300000,Italy,2020.1559690960157,2020.1329494973647
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23300000,Switzerland,2020.1329494973647,2020.0909026102208
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23300000,ChinaHubei,2020.0909026102208,2019.9235377999266
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23400000,Brazil,2020.1584699453551,2020.158273703331
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23400000,Italy,2020.158273703331,2020.1095834568173
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23400000,ChinaHubei,2020.1095834568173,2019.948394688012
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23500000,Brazil,2020.1584699453551,2020.1557372522002
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23500000,Italy,2020.1557372522002,2020.151277952585
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23500000,Switzerland,2020.151277952585,2020.099012879135
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23500000,ChinaHubei,2020.099012879135,2019.93699123709
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23600000,Brazil,2020.1584699453551,2020.1580849982543
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23600000,Italy,2020.1580849982543,2020.1056259361626
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23600000,Japan,2020.1056259361626,2020.0962418720399
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23600000,ChinaHubei,2020.0962418720399,2019.931239575674
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23700000,Brazil,2020.1584699453551,2020.1575817666806
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23700000,Italy,2020.1575817666806,2020.1253293425161
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23700000,ChinaBeijing,2020.1253293425161,2020.092602059195
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23700000,ChinaHubei,2020.092602059195,2019.9440129306574
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23800000,Brazil,2020.1584699453551,2020.157507677298
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23800000,Italy,2020.157507677298,2020.128077454144
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23800000,Vietnam,2020.128077454144,2020.0991065877947
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23800000,ChinaHubei,2020.0991065877947,2019.9508453333071
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23900000,Brazil,2020.1584699453551,2020.1568301668674
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23900000,Italy,2020.1568301668674,2020.1398766160316
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23900000,Switzerland,2020.1398766160316,2020.1324094297734
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23900000,Finland,2020.1324094297734,2020.096275876924
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,23900000,ChinaHubei,2020.096275876924,2019.9568681449564
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24000000,Brazil,2020.1584699453551,2020.1562991030974
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24000000,Italy,2020.1562991030974,2020.1200046383497
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24000000,ChinaHubei,2020.1200046383497,2019.9354018150173
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24100000,Brazil,2020.1584699453551,2020.156265878646
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24100000,Italy,2020.156265878646,2020.1323669219569
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24100000,Switzerland,2020.1323669219569,2020.1253235987288
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24100000,Finland,2020.1253235987288,2020.0860581995953
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24100000,ChinaHubei,2020.0860581995953,2019.943048324602
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24200000,Brazil,2020.1584699453551,2020.1562077398714
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24200000,Italy,2020.1562077398714,2020.1547004221943
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24200000,Switzerland,2020.1547004221943,2020.128171285713
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24200000,Finland,2020.128171285713,2020.0980270021482
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24200000,ChinaHubei,2020.0980270021482,2019.9509767418028
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24300000,Brazil,2020.1584699453551,2020.1562824522819
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24300000,Italy,2020.1562824522819,2020.1412680984524
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24300000,ChinaHubei,2020.1412680984524,2019.9231751269158
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24400000,Brazil,2020.1584699453551,2020.1576651745002
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24400000,Italy,2020.1576651745002,2020.133158724655
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24400000,UK,2020.133158724655,2020.097336670959
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24400000,Italy,2020.097336670959,2020.0620098333773
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24400000,ChinaHubei,2020.0620098333773,2019.9426249265393
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24500000,Brazil,2020.1584699453551,2020.1569405170758
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24500000,Italy,2020.1569405170758,2020.1208380420949
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24500000,Sweden,2020.1208380420949,2020.116787409394
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24500000,ChinaHubei,2020.116787409394,2019.9592439938408
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24600000,Brazil,2020.1584699453551,2020.1557306238926
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24600000,Italy,2020.1557306238926,2020.1286523090869
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24600000,ChinaHubei,2020.1286523090869,2019.9325159981158
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24700000,Brazil,2020.1584699453551,2020.158222399186
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24700000,Italy,2020.158222399186,2020.066745594336
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24700000,ChinaHubei,2020.066745594336,2019.9107811007352
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24800000,Brazil,2020.1584699453551,2020.1562992404574
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24800000,Italy,2020.1562992404574,2020.1297823025704
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24800000,ChinaHubei,2020.1297823025704,2019.951304558518
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24900000,Brazil,2020.1584699453551,2020.1567247691162
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24900000,Italy,2020.1567247691162,2020.1438350449332
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,24900000,ChinaHubei,2020.1438350449332,2019.9266635498318
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25000000,Brazil,2020.1584699453551,2020.157190484916
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25000000,Italy,2020.157190484916,2020.0660159540307
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25000000,ChinaHubei,2020.0660159540307,2019.9598820610383
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25100000,Brazil,2020.1584699453551,2020.1561039714031
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25100000,Italy,2020.1561039714031,2020.0655897633112
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25100000,ChinaHubei,2020.0655897633112,2019.9488065682035
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25200000,Brazil,2020.1584699453551,2020.1564428374795
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25200000,Italy,2020.1564428374795,2020.0608708222708
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25200000,ChinaHubei,2020.0608708222708,2019.961907659407
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25300000,Brazil,2020.1584699453551,2020.1568789795786
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25300000,Italy,2020.1568789795786,2020.1543145344644
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25300000,ChinaHubei,2020.1543145344644,2019.9493280404613
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25400000,Brazil,2020.1584699453551,2020.1583892695126
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25400000,Italy,2020.1583892695126,2020.0691516120673
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25400000,Australia,2020.0691516120673,2020.0637924508694
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25400000,ChinaHubei,2020.0637924508694,2019.929863516296
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25500000,Brazil,2020.1584699453551,2020.1583194352309
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25500000,Italy,2020.1583194352309,2020.1045940048753
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25500000,ChinaHubei,2020.1045940048753,2019.9466336120984
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25600000,Brazil,2020.1584699453551,2020.1563019413886
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25600000,Italy,2020.1563019413886,2020.1500952093159
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25600000,Germany,2020.1500952093159,2020.1495873506663
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25600000,Switzerland,2020.1495873506663,2020.1168898182852
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25600000,ChinaHubei,2020.1168898182852,2019.961062001129
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25700000,Brazil,2020.1584699453551,2020.156453911398
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25700000,Italy,2020.156453911398,2020.1535496209112
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25700000,ChinaHongKong,2020.1535496209112,2020.1172115101558
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25700000,ChinaFujian,2020.1172115101558,2020.0964983246104
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25700000,ChinaHubei,2020.0964983246104,2019.9394218865814
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25800000,Brazil,2020.1584699453551,2020.1578448010655
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25800000,Italy,2020.1578448010655,2020.0686862734765
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25800000,ChinaHubei,2020.0686862734765,2019.9481993593693
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25900000,Brazil,2020.1584699453551,2020.1582405204372
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25900000,Italy,2020.1582405204372,2020.0645563863065
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,25900000,ChinaHubei,2020.0645563863065,2019.9486823112209
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26000000,Brazil,2020.1584699453551,2020.158469742725
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26000000,Italy,2020.158469742725,2020.1391086348976
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26000000,Switzerland,2020.1391086348976,2020.0899648527609
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26000000,ChinaHubei,2020.0899648527609,2019.9481638951495
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26100000,Brazil,2020.1584699453551,2020.156659755967
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26100000,Italy,2020.156659755967,2020.0614957567748
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26100000,ChinaHubei,2020.0614957567748,2019.9176551677726
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26200000,Brazil,2020.1584699453551,2020.156978868621
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26200000,Italy,2020.156978868621,2020.155096103313
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26200000,Switzerland,2020.155096103313,2020.1092753670625
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26200000,ChinaHubei,2020.1092753670625,2019.937192570658
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26300000,Brazil,2020.1584699453551,2020.1584366135946
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26300000,Italy,2020.1584366135946,2020.0612624926775
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26300000,ChinaHubei,2020.0612624926775,2019.952713536323
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26400000,Brazil,2020.1584699453551,2020.1565503964468
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26400000,Italy,2020.1565503964468,2020.126488389884
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26400000,Switzerland,2020.126488389884,2020.0923097156603
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26400000,ChinaHubei,2020.0923097156603,2019.9528260777115
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26500000,Brazil,2020.1584699453551,2020.1570984002428
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26500000,Italy,2020.1570984002428,2020.0722654391313
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26500000,ChinaHubei,2020.0722654391313,2019.9495248662772
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26600000,Brazil,2020.1584699453551,2020.1582239869967
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26600000,Italy,2020.1582239869967,2020.0692139979353
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26600000,ChinaHubei,2020.0692139979353,2019.9492168056438
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26700000,Brazil,2020.1584699453551,2020.1561268742971
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26700000,Italy,2020.1561268742971,2020.061644054924
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26700000,ChinaHubei,2020.061644054924,2019.9527725895512
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26800000,Brazil,2020.1584699453551,2020.158452248267
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26800000,Italy,2020.158452248267,2020.0680592088813
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26800000,ChinaHubei,2020.0680592088813,2019.9537031513983
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26900000,Brazil,2020.1584699453551,2020.1576082926317
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26900000,Italy,2020.1576082926317,2020.066352463032
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,26900000,ChinaHubei,2020.066352463032,2019.9385704092708
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27000000,Brazil,2020.1584699453551,2020.1570025126869
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27000000,Italy,2020.1570025126869,2020.1229753266207
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27000000,Singapore,2020.1229753266207,2020.114406552678
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27000000,ChinaHubei,2020.114406552678,2019.9582477578253
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27100000,Brazil,2020.1584699453551,2020.156213452242
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27100000,Italy,2020.156213452242,2020.108759019049
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27100000,ChinaHubei,2020.108759019049,2019.9692979968536
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27200000,Brazil,2020.1584699453551,2020.1577265130854
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27200000,Italy,2020.1577265130854,2020.1509412316566
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27200000,Switzerland,2020.1509412316566,2020.1102942298494
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27200000,Italy,2020.1102942298494,2020.0617218230918
hCoV-19/Brazil/SP-02/2020|EPI_ISL_413016|2020-02-28,27200000,ChinaHubei,2020.0617218230918,2019.9630238445397
